orig_id,text,label,source_text,attack_type
fake_41,"Rep. Debbie Wasserman Schultz criticized former DHS Director Jeh Johnson during an interview on CNN. She asserted that Johnson's testimony regarding the DNC computer hack is inaccurate and misinformed. Schultz stated, ""He s wrong in every respect. Let me be very clear. At no point during my tenure at the DNC was I contacted by the FBI, DHS, or any government agency, or alerted or made aware that they believed that the Russians, an enemy state, was intruding on our network."" Johnson testified to lawmakers this week that the DNC declined his agency's offer to protect its network despite having received warnings about a computer hack. He indicated that the DNC opted for an external cybersecurity firm to address the computer hacks that resulted in WikiLeaks releasing thousands of its emails. CNN's Bolduan inquired how both accounts could be valid, noting that Johnson stated the DNC rejected the assistance offered, while Schultz claimed no one contacted her. Schultz responded, stating, ""Secretary Johnson is utterly misinformed. That is simply not accurate."" Additionally, Schultz attributed some responsibility to the FBI, suggesting that they did not adequately assist: ""They left the Russians on our network for more than for almost a year before we discovered that they were there.""",1,"DEBBIE WASSERMAN SCHULTZ Accuses Obama’s DHS Director Jeh Johnson of Lying Under Oath [Video]. Rep. Debbie Wasserman Schultz dropped a big bomb during an interview on CNN today. She claimed that Jeh Johnson s  testimony about the DNC computer hack is  wrong in every respect  and  utterly misinformed.  Whoa! Who s telling the truth?Schultz told the CNN anchor  He s wrong in every respect. Let me be very clear. At no point during my tenure at the DNC was I contacted by the FBI, DHS, or any government agency, or alerted or made aware that they believed that the Russians, an enemy state, was intruding on our network. In case you missed it, former DHS Director Jeh Johnson testified to lawmakers this week that the DNC rejected his agency s offer to protect its network despite receiving warnings about a computer hack. Instead, the DNC chose an outside cyber security firm to help solve the computer hacks that led to WikiLeaks publishing thousands of its emails.CNN s Bolduan asked Schultz how b",neutralize
fake_42,"CITY TO DECIDE: Should They Allow Non-Citizens to Vote in Local Elections? College Park is considering a proposal to permit non-citizens to vote in local elections, marking it as a significant development in Maryland. The ongoing debate raises questions about the implications for legal citizens' voting rights. College Park, Md., is currently evaluating this proposal, as reported by the Baltimore Sun. Opponents of the measure argue that immigrants, including those in the country legally, such as green-card holders, should not participate in local governance until they have completed their citizenship process. The proposal's sponsor, City Councilwoman Christine Nagle, expressed that allowing noncitizens to participate in local decisions is beneficial, stating that these individuals have a significant stake in the community and utilize city services. College Park would join Takoma Park, Md., which has allowed noncitizens to vote since 1991, along with two towns in Montgomery County that have adopted similar measures. Other municipalities in Maryland are also considering this approach.",1,"CITY TO DECIDE: Should They Allow Illegals to Vote in Local Elections?. The slippery slope continues College Park is just the latest city in Maryland to propose that illegals be given the right to vote in local elections. If you re NOT outraged by this, we d love to know why not. Once you start allowing non-citizens to decide on anything within your city, doesn t this preclude the legal citizens from receiving their lawful voting rights?This is not unconstitutional but it is unAmerican!College Park, Md. is weighing whether or not to allow illegals  to vote in local elections.Officials in College Park, which is home to the University of Maryland s main campus, have yet to make their final decision, the Baltimore Sun reports.Opponents say immigrants   even those in the country legally, such as green-card holders   should not be able to have a say in the direction of the community until they complete the process of becoming a citizen.The measure s sponsor, City Councilwoman Christine Nagl",neutralize
fake_43,"The State University of New York at Binghamton (SUNY-Binghamton) is offering a training class titled StopWhitePeople2k16, aimed at instructing residential assistants (RAs) on how to engage with individuals who may not understand concepts such as white privilege. This class is one of several available to RAs at the institution, and it was reported on by the Binghamton Review, a student newspaper. Residential assistants are students responsible for overseeing and monitoring residential life in exchange for complimentary housing provided by the university. The objective of this session is to assist participants in enhancing their understanding of diversity, privilege, and the societal context in which they operate, according to the class description. The course aims to provide attendees with tools to respond to differing viewpoints, particularly when confronted with arguments from those who may lack awareness of these issues. (RELATED: Public College Students Warned To Check Your Privilege) Read more: Daily Caller",1,"TAXPAYER FUNDED COLLEGE Gives Lessons On “How To Stop White People”. When the majority of students, regardless of color, accept this twisted premise, Obama has won his war on America and has successfully divided us by race The State University of New York at Binghamton (SUNY-Binghamton) is offering a training class titled  StopWhitePeople2k16,  to instruct residential assistants (RAs) on how to deal with  uneducated  people who don t believe in ideas like white privilege.The class is just one of several available to RAs at the school, and was discovered by the Binghamton Review, a student newspaper. Residential assistants are students who agree to assist with overseeing and monitoring residential life in return for receiving a free room from the school. Apparently, though, Binghamton RAs also have the responsibility of  stopping  white people. The premise of this session is to help others take the next step in understanding diversity, privilege, and the society we function within,  the",neutralize
fake_45,"SECOND MAJOR MAKEUP MANUFACTURER SELECTS MAN WITH RAZOR STUBBLE AS FACE OF THEIR PRODUCTS. Makeup Artist Manny Gutierrez has been chosen as the first male representative for the Maybelline makeup brand. Gutierrez follows in the footsteps of James Charles, who was selected last year by CoverGirl as its first-ever male spokesperson. Maybelline has selected Manny as one of the new faces of its Colossal Big Shot mascara campaign due to his notable eye makeup looks. Additionally, he has gained over 3 million followers on Instagram. In light of this, one might consider the challenge of finding suitable female models for advertisements directed towards women. This contrasts with Maybelline's previous advertisements that featured women showcasing products aimed at a female audience.",1,"SECOND MAJOR MAKEUP MANUFACTURER Chooses Man With Razor Stubble To Be Face For Their Products. Makeup Artist Manny Gutierrez is the first man to be chosen to rep for the Maybelline make up brand.Gutierrez is following in the footsteps of James Charles, who was chosen last year by CoverGirl to be its first-ever male spokesperson.Maybelline chose Manny as one of the new faces of its Colossal Big Shot mascara campaign for his VERY ON-POINT EYE MAKEUP LOOKS. Also because he s already amassed more than 3 million Instagram followers.  BuzzfeedBecause it s probably pretty difficult to find beautiful women to use in their ads geared towards women right?Here s what Maybelline ads used to look like when they used women to showcase products they were marketing to women.",neutralize
fake_46,"This Old Anthony Scaramucci Tweet May Present a Complicated Situation. Fired White House Communications Director Anthony Scaramucci made significant personal sacrifices during his brief 10-day tenure: his wife is divorcing him due to his noted admiration for Donald Trump, his future relationship with his newborn son may be affected, his professional standing (according to Harvard Law School's alumni registry), his self-respect, and ultimately his job, as he was removed from his position unexpectedly. Notably, he has deleted several tweets in an effort to maintain transparency, although he overlooked one. In 2012, Scaramucci tweeted a message that seemed directed at Barack Obama but is now perceived to be more relevant to his current circumstances. He tweeted, ""A recovery starts with a presidential pink slip."" The Internet reacted with a variety of responses, including: ""LITERALLY A TWEET FOR EVERYTHING"" from Diana Cannon, ""He forgot to delete this one"" from Brian Normoyle, and comments highlighting his recent employment and personal losses. Scaramucci received his ""presidential pink slip"" shortly after making a controversial statement regarding Steve Bannon. The status of his recovery remains uncertain, and it is suggested that he will have additional time to spend with his family.",1,"This Old Anthony Scaramucci Tweet Must Be VERY Uncomfortable Right Now. Fired White House Communications Director Anthony Scaramucci gave up a lot for his 10-day job: his wife, who is divorcing him over his creepy obsession with Donald Trump, his future relationship with his newborn son who now knows forever that he is less important than sucking up to a fascist, his life (according to Harvard Law School s alumni registry anyway), his self-respect (if he ever had any), and finally his job itself because he was stupid enough to think he wouldn t get pushed out of the clown car.But at least he can look back over all those old embarrassing tweets he deleted for  transparency  and oops, looks like he missed one!In 2012, Scaramucci tweeted something that appears to have been directed at Barack Obama, but seems to be more relevant to his own situation. A recovery starts with a presidential pink slip,  The Mooch tweeted unironically at the time.Naturally, the Internet had quite a few collecti",neutralize
fake_47,"Tomi Lahren comments on Hillary Clinton, referring to her as the ""most competent woman in history"" while questioning her understanding of the term ""C."" Lahren expresses that there are various ""C"" words associated with Clinton, but does not include ""competent"" in that list.",1,TOMI LAHREN Takes A HAMMER To Hillary: The “Most Competent Woman in History” doesn’t know what “C” means? [VIDEO].  There are many  C  words for Hillary but  competent  is not one of them .OUCH!,neutralize
fake_48,"Hillary Clinton Responded to the GOP Debate with a Series of Tweets. Hillary Clinton, the former Secretary of State, shared her observations on the recent Fox News Republican debate through Twitter. Viewers noted that the candidates engaged in comparisons of hand size, which some characterized as a sideshow. The debate featured candidates speaking over each other, resulting in a lack of substantial discussion, with much of the dialogue consisting of insults. Clinton's tweet during the debate expressed a sentiment of boredom among viewers: #GOPdebate. 

She noted that the discourse did not focus on policy ideas that could improve citizens' lives, but rather on self-promotion and criticism of opposing candidates. Clinton further tweeted: 'True on foreign policy and literally everything else. #GOPdebate' and 'Marriage equality is the law of the land. Deal with it. #GOPdebate.' 

Her final tweet in this series was: 'How many more of these do we have to sit through? Asking for a friend. #GOPdebate.' 

Clinton suggested that Democratic candidates possess substance and are focused on serving the American people. The article concludes by emphasizing the importance of the election and the need for informed voting choices.",1,"Hillary Perfectly Mocked The GOP Debate As It Happened With These HILARIOUS Tweets. Well, no one can say Hillary Clinton doesn t have a sense of humor. That s for sure.If you were watching the latest Fox News Republican debate at home, you quickly realized that within minutes they were literally comparing  hand  size. It was a circus sideshow of the wildest magnitude. All the candidates were yelling over one another and literally nothing was getting discussed, because it was just insult after backhanded insult.Clearly noticing this ridiculousness was former Secretary of State Hillary Clinton. During the debate she tweeted out:#GOPdebate pic.twitter.com/SGW200luN8  Hillary Clinton (@HillaryClinton) March 4, 2016This tweet is probably how most of us were feeling during the entirety of the GOP debate   absolutely bored. Nothing of substance was being discussed whatsoever. They were all just insulting each other and tearing each other down. They weren t talking about how their policy ideas",neutralize
fake_49,"A new app has been introduced that allows users to remain anonymous, which some claim challenges the prevailing liberal media narrative and suggests that Trump is leading over Clinton in voter preference. According to the app, 64% of respondents indicated they would vote for Trump, while 36% said they would support Clinton. This contrasts with the latest Reuters/Ipsos poll, which shows Clinton leading Trump, 42% to 36%. In California, the app reports a preference for Trump at 55%, compared to 45% for Clinton, while the Public Policy Institute of California poll indicates a 16-point advantage for Clinton, at 46% to 30%. Following a week of media interpretation of Trump's comments regarding the 2nd Amendment, the app seeks to gauge public sentiment on what Trump meant by suggesting that '2nd Amendment people' could take action against Hillary. The responses showed that 63% interpreted it as a call to vote against her, while 37% believed it implied more extreme actions. The app's developer, Militi, asserts that the results reflect a diverse demographic in terms of age, gender, and geography, and claims that traditional media polls may not accurately represent voter sentiment. Douglas Rivers, a political science professor at Stanford University and chief scientist for YouGov, has expressed skepticism regarding the app's methodology, questioning the representativeness of its respondents. He suggests that traditional polls may offer a more reliable view of public opinion. The outcome of these differing polling methodologies will be clearer following the election on November 8, when voters cast their ballots.",1,"OOPS! New App Allows Users To Remain ANONYMOUS…Defies Liberal Media Narrative…Shows TRUMP Winning BIG Over Crooked Hillary. Funny what happens when liberals aren t able to bully or shame someone they don t agree with The results don t read like any poll you ve seen reported in the last weeks, but instead like they have been answered primarily by the most ardent Trump supporters.Some Zip questions:   New polls suggest Trump is getting crushed by Clinton. Do they reflect how you are going to vote?  Some 64% told Zip they would vote for Trump, compared to 36% for Clinton. In the latest Reuters/Ipsos poll, Clinton leads Trump, 42% to 36%.   California, who you voting for?  Trump got 55%, compared to 45% for Clinton. In the latest Public Policy Institute of California poll, Clinton has a 16-point advantage over Trump, 46% to 30%.After one week of the media defining what Trump really meant when he suggested 2nd Amendment supporters will defeat Hillary, here is how Americans really feel about",neutralize
fake_50,"Admiral Michael Rogers, the head of the National Security Agency's Cybersecurity division, stated today that the email releases from Wikileaks, potentially in conjunction with Russia's hacking of the DNC during the summer, were part of a coordinated effort to influence the outcome of the election. He suggested that if the intent was to support Donald Trump's candidacy, it was effective and indicated that the election was, in his view, manipulated. Rogers made these statements at the Wall Street Journal CEO Council while discussing the relationship between the NSA and the private sector. He emphasized the need for the private sector to provide the NSA with better access to their network structures, noting that there is a general distrust from the private sector towards the government and its motives. During the discussion, he addressed a question regarding the release of emails from John Podesta, a close aide to Hillary Clinton. In reference to previous comments made to NPR in August, he remarked that these emails were leaked for a particular purpose and were intended to produce a specific impact. He affirmed, 'There shouldn't be any doubt in anybody's mind. This was not a target that was selected purely arbitrarily. This was a conscious effort by a nation-state to attempt to achieve a specific effect.' Rogers proceeded to elaborate on strategies to counter hacking by strengthening systems and enhancing knowledge, as well as collaborating with other countries to address the issue. He concluded with a cautionary note regarding the implications if his assessments are accurate.",1,"WATCH: NSA Chief Drops HUGE Bombshell About Involvement Of Wikileaks, Russia In Our Election. Admiral Michael Rogers, the current head of the National Security Agency s Cybersecurity division, confirmed today that Wikileaks  email releases, possibly along with Russia s hacking of the DNC during the summer, were a concerted effort to create a specific outcome in our election. If their goal was to elect Donald Trump, then it certainly worked and our election was, in fact, rigged.He was speaking at the Wall Street Journal CEO Council, and the subject was actually the rocky relationship between the NSA and the private sector. He argued that the private sector needs to give him more access to their network structures, while the private sector inherently distrusts the government and its intentions.During that interview, though, he fielded a question about Wikileaks releasing batches of emails from John Podesta, one of Hillary s close aides and confidantes: You told NPR in August that  these ",neutralize
fake_51,"""DOCUMENT Shows Teachers How To Teach History After Trump Election…And Not Get Fired. Educators in America have faced accusations regarding the influence of propaganda in their teaching. A website has surfaced on a Facebook page associated with activists opposing Trump, which allegedly provides guidance on how to present a critical view of his presidency in educational settings. This Google document was reportedly created by history educators in Oakland, California. It is noted that while teachers are encouraged to present their version of history post-2016, there is no assurance they will not face repercussions for doing so, although teachers' unions may offer some support. The document includes advice on maintaining employment while teaching this perspective, titled How to Be a Critical History Educator... and not get fired. The website suggests various articles for educators to utilize in their teaching, claiming these articles reflect a significant left-leaning bias. For context, the Oakland Unified School District Board of Education Policy 6144 states that the study of controversial issues should help students learn to gather and organize relevant facts, differentiate between fact and fiction, draw informed conclusions, and respect differing opinions. Additionally, Administrative Regulation 6144 indicates that controversial issues may be discussed in the classroom if they relate to the course of study and promote critical thinking and understanding of various viewpoints. The ACLU of Washington State has also published a guide concerning the free speech rights of educators, covering aspects such as classroom discussions, personal expression, and campus demonstrations. While the guidance in the document may be viewed as beneficial practice, there is no guarantee against job loss. Educators are advised to use discretion, plan carefully, and foster relationships with site, district, and community partners. One resource mentioned for teaching history is The Zinn Education Project, which expresses solidarity with those who have criticized aspects of Donald Trump’s policies. This project aims to inspire students to recognize their role in history-making. Reflecting on the election's implications for education, the project poses the question, What would Howard Zinn say? Zinn's perspective on nationalism, racism, and the influence of those in power remains relevant in discussions about contemporary issues. His assertion that the desires of the powerful do not dictate reality serves as a reminder for educators to remain steadfast and to draw lessons from history.""",1,"WOW! DOCUMENT Shows Teachers How To Teach History After Trump Election…”And Not Get Fired”. Have you ever had an argument with a liberal who swears on her mother s grave that educators in America don t fill our children s heads with propaganda and liberal lies? Here s proof that they re wrong. We found this website listed on a radical leftist Facebook page used to recruit activists in the fight against Trump. One of their primary focuses in their battle against Trump is how to turn kids against him. The google document we reference in this article was created by history educators in Oakland, California. They make it a point to let the teachers know that they can t guarantee they won t be fired for teaching their version of  History  in  Post 2016   as suggested below, but hey, that s why they have teacher s unions right? We ve copied the Google document and taken several screen shots, as these documents, like the one created by the Assistant Professor Melissa Zimdars that was supposed ",neutralize
fake_52,"Justice Scalia was found deceased in his room at a resort hotel on Saturday, and it has been announced that no autopsy will be performed. The cause of death has been preliminarily declared as natural causes. Following Justice Antonin Scalia's attendance at a dinner on Friday night, where he was noted to be animated and engaged, questions have arisen regarding the swift classification of his death as natural causes. Scalia was participating in an event at Cibolo Creek Ranch, unrelated to his judicial duties. After failing to appear for breakfast and lunch, he was discovered unresponsive. Reports later indicated that he had suffered a heart attack. According to John Poindexter, the owner of the 30,000-acre ranch, he observed Scalia during dinner and mentioned that Scalia expressed a desire to retire for the evening around 9 p.m. Poindexter attempted to check on Scalia the next morning at approximately 8:30 a.m., but the door was locked and there was no response. Upon returning three hours later, Poindexter found Scalia in bed with a pillow over his head. Poindexter noted that Scalia appeared to be resting comfortably. After determining that Scalia had no pulse and that his body was cold, Poindexter consulted with a doctor at a hospital in Alpine, who advised that resuscitation would not be possible. He subsequently contacted federal authorities, who arrived by helicopter and managed the situation effectively. Scalia's body was transported to an El Paso funeral home early on Sunday and was later transferred from Marfa, arriving at Sunset Funeral Homes around 2:30 a.m., as confirmed by spokesman Chris Lujan.",1,"JUSTICE SCALIA Found Dead With ‘Pillow Over His Head’…Why No Autopsy?. It was just announced that there will be no autopsy of Justice Scalia after he was found dead in his room of  natural causes . Does anyone else out there think it should be mandatory for an autopsy to be performed? Since Justice Antonin Scalia was found dead in his resort hotel room at Cibolo Creek Creek Ranch on Saturday, questions have been flying about the immediate declaration of  natural causes  as the means of death.According to the ranch owner, Scalia was described as  animated and engaged  during dinner Friday night. He was one of three dozen invitees to an event unrelated to law or politics.Yet just hours later, after missing both breakfast and lunch, he was found dead of apparent natural causes. Later, media outlets reported he had suffered a heart attack.Houston businessman John Poindexter, who owns the 30,000-acre luxury ranch, recalled:  He was seated near me and I had a chance to observe him. He was ve",neutralize
fake_53,"A man has shot and killed his daughter as she returned home from her first day of middle school. Authorities report that Timothy Batts claimed his daughter, Timea, startled him, prompting him to shoot her. After taking her to a hospital, where she later succumbed to her injuries, Batts attempted to dispose of his firearm. Initially, he informed police that Timea had entered the home and awakened him, stating that she had been shot after disembarking from the school bus. However, following the discovery of evidence indicating that he had discharged his weapon inside the house, Batts retracted his statements and confessed to being responsible for her death, citing that a noise had startled him. According to his account, he mistook her for an intruder and fired his weapon without confirming her identity. Batts, a convicted felon, is prohibited from possessing firearms. The circumstances surrounding how he obtained a gun remain unclear, given his past convictions for felony drug possession and attempted criminal homicide. Timea's death has raised questions in the Hendersonville, Tenn., community, where residents expressed shock and confusion over the incident, particularly regarding how an 11-year-old could have encountered such a situation in the short distance between the bus stop and her residence. The investigation revealed that Batts had indeed discharged his firearm. He is currently facing charges of reckless homicide, tampering with evidence, false reporting, and possession of a firearm by a felon. He is being held on a $1 million bond, and a GoFundMe account has been initiated by his cousin to assist in raising funds for his bail. It remains uncertain whether Batts acquired the firearm legally or illegally, but it is noted that his daughter would still be alive if he had not fired his weapon prematurely.",1,"Convicted Felon With A Gun Has Knee-Jerk Reaction That Kills His Own Daughter. A man who shot and killed his own daughter as she came home from her first day of middle school has told authorities that she startled him, so he shot her. He then tried to get rid of his gun after taking her to a hospital, where she later died from her wounds.Timothy Batts originally told police that his daughter, Timea, came in and woke him up, saying she d been shot after getting off the school bus. After police found evidence that he d fired his gun inside his house, he admitted his lies to the police. He told them that he was his daughter s killer after a noise she made woke him up, and her yell startled him.In other words, he thought she was an intruder, and fired his gun before making sure he knew who was in his house. While there s every possibility that he thought it was someone coming after him, this kind of thing is a growing problem as we increasingly refuse to respect the danger that guns are.Wo",neutralize
fake_54,"A photograph of Officer Aaron Allen walking his son to school on the day he was killed has surfaced on social media. This coincided with media coverage critiquing President Trump for a comment he made to law enforcement about increasing toughness on criminals who harm innocents. The discussion raises questions about the relative responses of public figures to violence against police officers. Some note that former President Barack Obama did not publicly address violent rhetoric aimed at law enforcement during his presidency, despite engaging with Black Lives Matter leaders. This includes recalling a rally led by Al Sharpton where a chant was directed at law enforcement. In the aftermath of protests, two New York City police officers were killed by a supporter of the Black Lives Matter movement. Trump, prior to his presidential campaign, criticized Sharpton's influence in relation to these incidents, asserting that Sharpton's actions contributed to divisions in the country. During his campaign, Trump expressed support for police. A comment made during a speech to law enforcement officers regarding handling suspects was interpreted by some media outlets as an endorsement of police brutality. The image of Lt. Aaron Allen, taken hours before his death in the line of duty, has been shared on social media, although it has received limited attention from mainstream media, which some suggest reflects a particular narrative. In his remarks about violent gang members, Trump advised officers not to be overly gentle when dealing with violent criminals, stating that they could be less cautious when handling individuals who had committed serious offenses. This comment was characterized by some as humorous, drawing parallels to a well-known comedic routine. However, various media outlets reported on the comment as a serious endorsement of police misconduct. A range of headlines reflected this perspective, including claims that Trump was promoting police brutality during his address to law enforcement, with some journalists expressing concern about the implications of such statements in the context of ongoing discussions about police practices in the United States.",1,"PICTURE OF Cop Walking Son To School On Day He Was Murdered Appears On Social Media Same Day MEDIA TRASHED TRUMP Over Joke He Made To Cops About Getting Tough On Criminals Who Kill Innocent People. So what s worse, Barack Obama remaining silent about the slaughter of innocent cops, while meeting behind closed doors in the White House with Black Lives Matter leaders advocating for violence against innocent cops, or President Trump making a joke about cops being tougher on criminals who kill innocent people? Does anyone remember Al Sharpton leading a hateful chant:  What do we want? Dead cops! When do we want it? Now!  in a pro-violence against cops rally in the city of New York? Does anyone remember then President Barack Obama denouncing this hateful rhetoric against innocent law enforcement officers?Shortly after these protests, 2 New York City cops were killed in cold blood by a black lives matter supporter. Donald Trump, who was not yet a candidate for president, spoke out on the cul",neutralize
fake_56,"BUDGET VOTE TODAY. The omnibus spending bill proposed by Paul Ryan includes funding for several initiatives, such as the Syrian refugee program, Planned Parenthood, the Affordable Care Act, amnesty provisions, domestic surveillance by the NSA, and support for sanctuary cities. The bill spans approximately 2,000 pages, which may limit the ability to thoroughly review its contents in a timely manner. Criticism has been directed toward Paul Ryan, with some suggesting that his approach may be more contentious than that of former Speaker of the House John Boehner. The implications of this legislation have raised concerns among certain groups. Individuals are encouraged to contact their representatives in Washington, D.C., to express their opinions. The Capitol Switchboard can be reached at 202-224-3121. A summary of key points raised regarding this bill includes: potential bailouts for health insurance companies under the Affordable Care Act, expansion of the foreign worker program with a significant increase in low-wage visas, funding for amnesty programs, financial support for Planned Parenthood, contributions to the Paris climate agreement, and assistance for illegal immigrants. Other noted provisions involve funding for refugee programs, tax credits for individuals who are not legally in the country, and an increase in spending across various federal agencies. Additionally, provisions for the Federal Aviation Administration's expanded authority, renewed funding for the Department of Transportation's stimulus program, and financial assistance for Puerto Rico's economy have also been highlighted. The bill includes several measures that may affect tax regulations and spending limits for federal departments. Further details and implications of this bill continue to emerge.",1,"BUDGET VOTE TODAY! You’ll Flip Out When You See The List Of Pork In This Bill – Call DC!. Paul Ryan s  omnibus  spending bill gives Obama funding for his Syrian refugee scheme, Planned Parenthood, Obamacare, amnesty, NSA domestic spying, sanctuary cities for illegals, eliminates the budget sequester, and much more. The bill is another 2,000 page whale that has become so common in the Obama era, so there hasn t even been enough time yet to parse the bill and find out what s in it. Doesn t that sound like a former Speaker of the House? And I m not talking about John Boehner. No, in one fell swoop, Paul Ryan has turned out to be even worse than John Boehner. This bill is downright Pelosian in its terribleness. This is a slap in the face to the American people. We hope that once you recover from shock after reading this list, you ll pick up the phone and call DC to voice your anger. Please make the effort to jam the phone lines with angry patriots who are 100% FED Up! with big government. ",neutralize
fake_57,"WHY IS OBAMA DISARMING COPS IN AMERICA At Same Time Terror Threat Is Being Raised? In light of concerns regarding terrorism and civil unrest in U.S. cities, President Barack Obama is implementing new restrictions on the access of local police and sheriff departments to military surplus equipment from the Defense Department. This decision has been met with criticism from some law enforcement officers who characterize it as an attack on police practices. Beginning on Monday, Obama visited several high-crime areas, particularly those with significant black populations, to discuss the rationale behind his decision, according to news sources. President Obama’s representatives stated that the administration will limit the distribution of certain types of protective gear and vehicles to local law enforcement while enforcing stricter regulations on the weapons and equipment provided. The announcement was made prior to Obama’s visit to Camden, New Jersey, where he delivered a speech addressing allegations of racial bias in policing. Obama and his supporters argue that the use of protective riot gear and armored vehicles by police can be perceived as excessive, particularly in predominantly black and Hispanic neighborhoods. The President has also claimed that some police departments are providing equipment that is not necessary, a statement that has been disputed by some officers. Iris Aquino, a former police detective, expressed concerns about the implications of these changes, suggesting a desire to shift policing to a federal level, despite constitutional limitations. During Obama’s address in Camden, which is known for its high violent crime rate, he did not reference recent incidents involving police officers being attacked, according to a New York City police official who has been critical of Mayor Bill de Blasio. The official suggested that Obama’s perspective aligns with a belief that police are the main oppressors of minorities. Concerns have been raised regarding the impact of the administration's decisions on the perception of law enforcement, with some suggesting that the approach taken may contribute to a cycle of distrust. Initially, police officers were led to believe that Obama would uphold the Pentagon's military surplus program. However, a panel of advisors raised concerns about potential misuse of equipment such as armored vehicles and high-powered firearms. Notably, there have been no reported incidents of misuse involving armored vehicles. Former law enforcement commander Jack McGowan stated that these vehicles are intended for defensive purposes, designed to protect officers from various threats. He also noted that the classification of police firearms does not align with the term 'high-powered.' Additionally, the Obama administration is considering recalling certain equipment that has already been distributed to local police and sheriff departments. In his weekly address on Saturday, Obama highlighted initiatives aimed at fostering trust between law enforcement and the communities they serve. Critics of Obama contend that he has shown a lack of respect for local law enforcement and does not trust agencies that he does not directly oversee. This perspective suggests a broader concern regarding the future of policing in the United States.",1,"WHY IS OBAMA DISARMING COPS IN AMERICA At Same Time Terror Threat Is Being Raised?. In the face of mounting threats of terrorism and civil unrest in U.S. cities, President Barack Obama is arbitrarily prohibiting local police and sheriff departments from obtaining military surplus equipment from the Defense Department as part of what many law enforcement officers are calling his war on police.Beginning on Monday, Obama visited a number of high-crime areas   especially those with large black populations   to explain the need for his unilateral action, according to news sources on Monday.President Obama s spokespeople said Monday that the administration will no longer give local cops some types of protective gear and vehicles while putting stricter controls on other weapons and equipment distributed to law enforcement. The details were released prior to Obama s visit to Camden, News Jersey, Monday afternoon to give a speech on how he will address police officers allegedly using racist tac",neutralize
fake_58,"On Independence Day, National Public Radio (NPR) tweeted the entire Declaration of Independence to accompany their annual reading of this important document in the history of the United States. The tweets included segments such as: ""In Congress, July 4, 1776,"" and ""The unanimous Declaration of the thirteen united States of America."" The text continued with, ""When in the Course of human events, it becomes necessary for one people to dissolve the political bands which have connected them with another,"" and further discussed the rights of the people. To those who typically engage with NPR, this action was viewed as a commendable expression of patriotism. However, it elicited a different response from some conservatives. Some individuals expressed their concerns, interpreting the tweets as a critique of President Donald Trump. Notably, when NPR tweeted a segment stating, ""it is the Right of the People to alter or to abolish it, and to institute new Government,"" reactions varied. Some users on social media highlighted the responses to NPR's tweets, describing them as both humorous and troubling. One individual remarked on the reactions, suggesting a strong emotional response to the content presented. Additionally, some commentary suggested a perception of a call for revolution based on the content of the Declaration of Independence. Overall, the reactions reflect a range of interpretations regarding NPR's presentation of the Declaration on a significant national holiday.",1,"NPR Tweets Entire Declaration Of Independence, Dumbass Conservatives Think It’s An Attack On Trump (SCREENSHOTS). On Independence Day, National Public Radio tweeted the entire Declaration of Independence to accompany their annual reading of the most important document in our nation s history.In Congress, July 4, 1776.  NPR (@NPR) July 4, 2017The unanimous Declaration of the thirteen united States of America,  NPR (@NPR) July 4, 2017When in the Course of human events,  NPR (@NPR) July 4, 2017it becomes necessary for one people to dissolve the political bands which have connected them with another,  NPR (@NPR) July 4, 2017and to assume among the powers of the earth,  NPR (@NPR) July 4, 2017the separate and equal station to which the Laws of Nature and of Nature s God entitle them,  NPR (@NPR) July 4, 2017a decent respect to the opinions of mankind requires that they should declare the causes which impel them to the separation.  NPR (@NPR) July 4, 2017We hold these truths to be self-evide",neutralize
fake_59,"Hillary Clinton's fitness for office has been a topic of discussion, especially in light of a recent video that has garnered attention. The video highlights the media's coverage of Clinton, contrasting it with their previous focus on John McCain's health during his 2008 presidential campaign. Observers have noted that Clinton's recent behavior may raise questions about her health. This leads to inquiries regarding the extent of her health issues and whether she will be able to continue in the current campaign season.",1,"HILLARY’S #UNFIT TO SERVE…And Her Cover-Up Is Imploding! [VIDEO]. Wow! This video really shows how the media covers for Hillary, while reminding us of their constant obsession over John McCain s health when he ran for President in 2008. Hillary is not well that s pretty clear from watching her very strange and confused behavior of late. The question is how sick is she, and will she even survive the remainder of this grueling campaign season?",neutralize
