text,label,source,attack_type
"CNN’s Don Lemon: Is He an Alcoholic or Just a Drunk?. CNN has consistently aimed to present itself as a legitimate news outlet, seeking to engage American audiences with its on-screen personalities and journalists. On New Year’s Eve, CNN anchor Don Lemon appeared on national television in New Orleans alongside co-presenter Brooke Baldwin, where he consumed multiple shots of tequila during the broadcast, exhibiting slurred speech and shouting, while also having his ear pierced. Lemon subsequently expressed sentiments regarding his relationship status (Lemon is gay) and discussed personal challenges related to his self-image. This incident raised concerns among some observers regarding his psychological well-being and potential issues related to alcohol consumption or substance use. During the broadcast, network producers interrupted the audio feed as Lemon expressed that 2016 was a difficult year. In New York City, comedian Kathy Griffin and news presenter Anderson Cooper were also featured, seemingly enjoying the event without apparent concern for the implications of Lemon's behavior on his public image. Griffin was noted for making remarks during the broadcast as Lemon began to unbutton his dress shirt. Watch Don Lemon drunk on air during CNN’s New Years broadcast: https://www.youtube.com/watch?v=LNWx-ZfrKOU.",1,counter_style,neutralize
"OBAMA is allocating funds from taxpayer sources to assist undocumented individuals in starting businesses. While American citizens can apply for small business loans and are required to repay them with interest, undocumented individuals are reportedly receiving financial assistance without the same repayment obligations. According to the Small Business Administration's website, the agency does not directly provide funds to start or grow small businesses, which are crucial for the American economy and responsible for about seventy-five percent of new job creation. Instead, the SBA offers loan guarantees to banks and lenders that supply the actual seed money. It may be unexpected for American entrepreneurs to learn that there is at least one demographic receiving direct federal support for business start-ups: undocumented individuals who have been deported to their countries of origin. Senator Rand Paul, R-Ky., has highlighted these expenditures in an ongoing initiative he refers to as The Waste Report, which involves a lesser-known federal agency named the Inter-American Foundation (IAF). Located in a relatively unremarkable building near the White House, the IAF is reportedly spending up to $50,000 each year to assist Salvadorans who have been deported back to El Salvador in reintegrating into their communities. The intent behind this initiative is to reduce the likelihood of their return to the United States. The IAF collaborates with a local non-governmental organization known as INSAMI, or Instituto Salvadoreño del Migrante, which estimates that 500 Salvadorans are deported from the U.S. to El Salvador weekly. INSAMI claims that the IAF funds help sixty Salvadorans annually, including deportees, by facilitating their reintegration and supporting their business ventures through financial education, technical advice, and assistance with business plans. This approach aims to ensure that broader support and resources are available to migrants, recognizing their skills, addressing their concerns, and meeting their needs. The IAF did not respond to requests for comment from Fox News. In an interview with Fox News, Senator Paul expressed confusion over the decision to assist deported individuals in starting businesses. Shawn Moran, vice president of the National Border Patrol Council (NBPC), the union representing 21,000 Border Patrol officers, expressed concern upon learning about federal expenditures directed toward deported undocumented individuals. Moran noted that limited funding has made it uncommon for Border Patrol officers to work with partners along the southern border, especially during nighttime, which increases their vulnerability to potential assaults by armed smugglers. He also mentioned equipment shortages that hinder officers' effectiveness. Moran stated that agents currently lack essential tools for conducting law enforcement operations, citing communication devices as an example. He pointed out that agents often cannot communicate with Border Patrol stations, even when they are within sight. A review of online job postings by the federal Customs and Border Protection (CBP) agency indicates that as of April 7, CBP was seeking Border Patrol agents in various locations, with the starting annual salary listed at $50,600. This amount could potentially be used to acquire multiple utility all-terrain vehicles for the Border Patrol.",1,counter_style,neutralize
"Democratic Senator Joins #THERESISTANCE: Claims Trump Stole Obama’s SCOTUS Seat. Following the death of Justice Antonin Scalia last year, a vacancy was created on the United States Supreme Court. In response, President Barack Obama nominated Merrick Garland, a qualified federal judge, to fill the position. Garland was considered a centrist and an uncontroversial nominee for the Supreme Court. However, Senate Majority Leader Mitch McConnell and other Senate Republicans chose not to meet with Judge Garland, resulting in no hearing or vote on his nomination. With the election of President Donald Trump, Neil Gorsuch, who has been described as a right-wing extremist and supported by far-right activist groups like the Heritage Foundation, was nominated to the Supreme Court. In light of these developments, Democrats have organized protests to encourage their elected Senators to oppose Trump's nomination. Senator Jeff Merkley (D-Oregon) has stated his intention to defend the Supreme Court seat that he claims was taken from President Obama. Merkley tweeted: ""Not only is this a stolen seat, but @realDonaldTrump has nominated a far right extremist. Unacceptable."" Part of his statement includes concerns that the strategy of altering the court could jeopardize fundamental rights in America, such as workers' rights to organize, women's reproductive rights, and the rights of citizens to express their views in elections, which he believes could be overshadowed by the influence of substantial financial contributions from wealthy individuals. Merkley argues that if President Trump were committed to addressing divisions in the country and reversing the actions of Senate Republicans from the previous year, he could have appointed Merrick Garland to this position, who is viewed as a centrist jurist with bipartisan respect. Instead, he asserts that Trump has chosen a nominee with extreme ideological views to cater to far-right interests. Senator Merkley emphasizes that the Supreme Court should not be filled with ideologues from either end of the political spectrum but rather with jurists who prioritize the rule of law over personal beliefs. He expresses concern that the Republican Party is focused on advancing an agenda that could harm various groups within society. Senator Merkley is urging his Democratic colleagues in the Senate to confront Republican obstructionism and to protect the Court from ideologues who he believes would limit rights for a significant portion of the American population.",1,counter_style,neutralize
"Kentucky State Police have arrested a man accused of assaulting Senator Rand Paul (R-Ky.) at his residence in Kentucky, as confirmed by the senator's office on Saturday. Kelsey Cooper, a spokeswoman for Paul, stated that the senator was unexpectedly attacked. The assailant has been taken into custody, and the incident is now under investigation by law enforcement. Senator Paul is reported to be in good condition. The suspect has been identified as 59-year-old Rene Boucher from Bowling Green, Kentucky, according to a statement from Kentucky State Police as reported by the Bowling Green Daily News. Boucher is an anesthesiologist and pain specialist who obtained his medical degree from Des Moines University College of Osteopathic Medicine after completing pre-med studies at Providence College in Rhode Island. Boucher has been practicing medicine since 1982 and attended high school in New Bedford, Massachusetts. From 1985 to 1993, he served as a pain management specialist at the Letterman Army Medical Center in San Francisco, where he also completed his residency. In 2005, Boucher appeared on QVC promoting a rice-filled vest intended to relieve back pain, as reported by the Bowling Green Daily News. The vest was priced at $30 and required microwaving prior to use. The website for Therm-a-Vest is no longer operational. WAVE reports that Boucher retired in 2015. In May 2017, Boucher shared a post on Facebook regarding the assault of Republican Congressman Greg Gianforte on The Guardian's Ben Jacobs in Bozeman, Montana, which was characterized at the time as a body slam. Boucher's Facebook bio indicates he is in a relationship. In the article about Boucher's pain-relief vest, he mentioned his wife, Lisa, as a contributing factor to its success. Boucher is registered as a Democrat and has expressed criticism of the GOP on Facebook since the election of Donald Trump. He has been identified as an advocate for gun control and healthcare reform, and there appear to be no posts targeting Senator Paul.",1,counter_style,neutralize
"NBC correspondent Katy Tur addressed a panel of journalists, asserting that journalists do not exhibit bias. She stated, ""If we have any bias, it’s a bias towards the facts."" Following this, she critiqued President Trump, suggesting that he failed to connect with the positive aspects of the electorate and instead appealed to their fears and frustrations. 

During a news conference in July of 2016, Tur questioned Trump regarding his comments about hoping Russia would locate more emails from Hillary Clinton or the DNC, asking if he had any concerns about soliciting foreign interference in U.S. affairs. Trump responded by expressing greater concern over the actions of Clinton, particularly regarding her deletion of 33,000 emails after receiving a subpoena. 

When Tur inquired about Trump’s poll numbers later in the conference, Trump responded with mockery, questioning her affiliation with NBC. This was not an isolated incident; Trump has previously criticized Tur, stating in June on Fox & Friends that his campaign does not allow her access due to her reporting capabilities. Additionally, during a rally in December, Trump referenced Tur directly, leading to reactions from his supporters. 

For further context on the media’s scrutiny of Trump, viewers can refer to the following video: https://www.youtube.com/watch?v=ymoGq82Mhjw",1,counter_style,neutralize
"#Steve Bannon’s To-Do List Captured in Photo. President Trump’s Chief Strategist Steve Bannon has reportedly revealed his to-do list in a photograph. Bannon documents his tasks on a whiteboard in his office. The board is filled with various items, indicating that Bannon is continuing his work for the American public. Rabbi Shmuley Boteach, a Jewish author, visited Bannon and was photographed in front of the whiteboard, which he later shared on Twitter. Notable items on the whiteboard include immigration policies. Specific items highlighted are: 'new extreme vetting' and 'Build the Border Wall and eventually make Mexico.' Among the tasks listed are: 'finally complete the biometric entry-exit visa tracker' and 'sunset visa so that Congress is forced to revisit and revise.' The board also includes references to health care policy revisions and tax reform. The readable sections of the board include: Pledges on Obamacare, 'Repeal and replace Obamacare'; Pledges on Tax Reform, 'Create a 10% repatriation tax,' 'Lower the corporate tax to 15%,' 'Eliminate the estate tax,' 'Eliminate the carried interest loophole'; Pledges on Immigration, 'Cancel all federal funding to sanctuary cities,' 'Suspend immigration from terror-prone regions,' 'Implement new extreme immigration vetting tech,' 'Suspend the Syrian Refugee Program,' 'Create support for victims of illegal immigration,' 'Expand and revitalize the popular 287(g) program,' 'Issue detainers for all illegal immigrants who are for any crime, and they will be placed in removal proceedings,' 'End Catch-And-Release,' 'Hire 5,000 more Border Patrol agents,' 'Restore the Secure Communities Program,' 'Triple the number of ICE agents,' 'Build the border wall and eventually make Mexico,' 'Sunset our visa laws so that Congress is forced to revise and revisit them,' 'Finally complete the biometric entry-exit visa tracking,' 'Propose Passage of Davis-Oliver bill,' 'Immediately terminate Obama’s two illegal pass,' 'Kate’s Law.'",1,counter_style,neutralize
"Treasury Secretary Jack Lew announced that Alexander Hamilton's face will remain on the front of the $10 bill and Harriet Tubman will replace Andrew Jackson on the face of the $20 bill. Harriet Tubman (born Araminta Harriet Ross; 1820 – March 10, 1913) was an African-American abolitionist, humanitarian, and Union spy during the American Civil War. She carried a revolver and was known to use it to ensure the safety of those she was helping. Once a slave agreed to join her expedition, she took measures to prevent anyone from returning to slavery, including threatening to shoot individuals who attempted to turn back. In a notable account, she recounted an experience with a group of fugitive slaves when one man expressed his desire to return to the plantation. Tubman pointed a gun at his head, stating, 'You go on or die.' Ultimately, he chose to continue with the group and they successfully reached Canada. It is understood that Tubman carried a handgun for protection against slave catchers. The use of this image of Harriet Tubman in place of Andrew Jackson on the $20 bill has generated discussion regarding the historical implications of her actions and the context of the Second Amendment.",1,counter_style,neutralize
"Donald Trump Receives Criticism For Describing His Apology As A ‘Great Success’. Donald Trump expressed that he viewed his apology as a significant success, and he faced backlash on Twitter regarding this claim. During a speech in North Carolina on Thursday, the Republican nominee stated that he regretted some of the comments he has made during his campaign. He mentioned that in the heat of debate and when addressing various issues, he sometimes did not choose his words appropriately. He stated, ""I have done that, and I regret it, particularly where it may have caused personal pain. Too much is at stake for us to be consumed with these issues."" However, shortly after, Trump made further remarks that appeared to contradict his earlier statement. He asserted, ""In this journey, I will never lie to you. I will never tell you something I do not believe myself. I will never put anyone's interests ahead of yours."" Trump then took to Twitter to promote his speech as a great success, stating, ""The reporting at the failing @nytimes gets worse and worse by the day. Fortunately, it is a dying newspaper."" Donald Trump (@realDonaldTrump) August 19, 2016. Following this, he received significant criticism. Mike Elgan (@MikeElgan) commented, ""@realDonaldTrump Low energy tweet!"" Sahil Lavingia (@shl) asked, ""@realDonaldTrump Says who?"" Dan Rolle (@danrolle) shared a meme in response to Trump’s tweet. Sonny Burnett (@SonnyUndercover) remarked, ""@realDonaldTrump Many people are saying New Trump is like New Coke; leaves a bad taste and is a complete failure."" Nathan Bernard (@nathanTbernard) questioned, ""@realDonaldTrump Donald, is this how you appeal to African Americans?"" Trump University (@trumpUni) noted, ""@realDonaldTrump Our boss's use of wrong words goes back a long way. Strange the regret only appeared this week!"" On the same platform, they added, ""@realDonaldTrump An extremely credible source has called our office & told us that your apology is a fraud."" Tyler Easter (@tylerOeaster) stated, ""@AP Yep. Another pitiful attempt to alter the optics of this disgraceful campaign. After once again shuffling the staff, of course."" PhenomenalWoman (@1nePhenomenalMe) remarked, ""@AP it wasn’t an apology I didn’t hear the words I apologize did you???? What exactly does he regret??? I’ll wait."" Bahia Wilson (@bahiawilson) asserted, ""@AP @YouTube Trump is pandering for votes because he knows he is losing. His mouth is his Waterloo! NO one to blame but himself! No vote!"" Peggy Brava (@PeggyBrava) questioned, ""@realDonaldTrump That speech was NOT a great success. What, exactly, do you have regrets about?"" Butch McLarty (@ButchyMcLarty) added a visual comment about the event. In summary, Donald Trump’s apology has been characterized as a strategic move to address his declining poll numbers, with some commentators suggesting that the damage has already been done and that he is responsible for his current position.",1,counter_style,neutralize
"Donald Trump has several ongoing disputes, one of which is with the United Kingdom's Prime Minister David Cameron. This conflict has been highlighted by Trump's recent remarks regarding Cameron. Cameron has publicly expressed his views on Trump's proposal to ban Muslims from entering the United States, describing it as unwise and divisive. He articulated these concerns back in December, stating that the proposal is not aligned with the fundamental principles of the United States and would be challenging to enforce. In an interview with Piers Morgan, Trump responded to Cameron's comments and attempted to clarify his position, stating that he does not consider himself to be unwise and that he aims to be a unifier. Trump remarked, ""It looks like we’re not going to have a very good relationship. Who knows! I hope to have a good relationship with him but it sounds like he’s not willing to address the problem either."" He further asserted, ""Well, number one I’m not stupid, Okay. I can tell you that, right now just the opposite. Number two, in terms of divisive: I don’t think I’m a divisive person. I’m a unifier, unlike our president now, I’m a unifier."" It is important to note that Cameron did not label Trump as unwise; rather, he criticized the proposed policy. This proposal has drawn substantial criticism, being characterized by some as xenophobic and fear-inducing. It was one of the initial policy proposals put forth by Trump, which raised concerns about his potential impact on U.S. and global politics if he were to attain political power.",1,counter_style,neutralize
"A recent study indicates that the current economic situation may be attributed to actions taken by the Republican Party rather than the Democratic Party. The investigation, conducted by the Economic Policy Institute, highlights that Republican austerity measures, rather than Democratic spending, are responsible for the slow economic growth, which was recorded at 1.2 percent during the second quarter. The study suggests that economic growth has not been robust for an extended period. 

The Economic Policy Institute attributes this economic stagnation to budget cuts implemented in 2011 by Republicans, fiscal austerity at state and local levels, and the refusal of Republican-led states to expand Medicaid under the Affordable Care Act. The report argues that increased spending, particularly on infrastructure and programs aimed at assisting individuals, would have been more beneficial during the recovery from the Great Recession. 

The report notes that the current economic recovery is the slowest across the last four business cycles. For context, it took 51 months for employment to recover from the Great Recession to reach pre-recession levels, compared to 11 months following the 1980s recession, 23 months after the early 1990s recession, and 39 months after the recession in the early 2000s. According to Bivens, an additional $1 trillion in government spending in 2015 would have been necessary to match the expenditures seen after the 1980s recession. While this additional spending could have raised the US deficit, which Republicans in Congress typically oppose, it might have led to several years of full employment and prompted the Federal Reserve to raise interest rates. 

Another factor discussed in the study is the impact of low interest rates. During the recovery from the 1980s recession, interest rates began at 9.3 percent. Currently, interest rates are approaching 0 percent and have remained low for an extended duration, limiting the potential for further monetary policy adjustment. 

The study also acknowledges some shortcomings of the Obama administration, noting that it may not have effectively utilized its platform to communicate the roots of the slow recovery. The report suggests that a stronger and more consistent message from the Obama administration regarding the impact of austerity on growth could have increased public awareness and support for more effective policies in future economic downturns.",1,counter_style,neutralize
"A VIDEO HAS EMERGED FEATURING FORMER PRESIDENT BARACK OBAMA DISCUSSING HIS MENTOR, FRANK MARSHALL DAVIS. IN THE VIDEO, OBAMA TALKS ABOUT THE CONCEPT OF WHITE RACISM AND ITS IMPACT ON SOCIETY. HE MENTIONS THAT PEOPLE, INCLUDING GRANDPARENTS, MAY HAVE FEARS STEMMING FROM HISTORICAL CONTEXTS AND THAT THERE ARE VALID REASONS FOR DISCONTENT AMONG BLACK COMMUNITIES. OBAMA'S COMMENTS REFLECT A PERSPECTIVE ON RACE RELATIONS IN AMERICA. FRANK MARSHALL DAVIS IS REFERRED TO AS OBAMA'S MENTOR.",1,counter_style,neutralize
"“It is important to consider various perspectives regarding Trump’s victory. Some individuals argue that the election results reflect a desire for significant change in America.” [VIDEO]. Some individuals argue against attributing responsibility for Trump's win last night to any specific demographic group. America voted for actual change. pic.twitter.com/UlISJcOIIg  Stacy Washington (@StacyOnTheRight) November 9, 2016",1,counter_style,neutralize
"A man identified as Blac Youngsta, whose real name is Sam Benson, was detained by police after he withdrew $200,000 from an Atlanta bank. According to Benson, upon exiting the bank, he was confronted by law enforcement. He reported that officers drew their weapons during the encounter. In a statement, Benson expressed confusion regarding the situation, noting his wealth and questioning why he was questioned for possessing such an amount. On his Facebook page, he shared an image of himself in handcuffs surrounded by police officers, along with a caption commenting on his experience. Benson stated that police believed he resembled a person associated with a previous check fraud case. After taking $100,000 of his cash, officers later returned the funds to him. He mentioned that he withdrew the money to purchase a vehicle, initially considering a Maybach, but later contemplating a Ferrari following the incident. Police confirmed that they were called to the bank at the request of the bank manager and stated that no crime was found to have occurred.",1,counter_style,neutralize
"Ann Coulter: Trump Doesn’t Need GOP’s Support – ‘He IS The Party’ (VIDEO). Conservative columnist Ann Coulter appeared on MSNBC yesterday to express her support for Donald Trump, arguing that the presumptive Republican nominee should not feel compelled to seek the backing of notable GOP figures such as House Speaker Paul Ryan. She suggested that engaging with Ryan would be an ineffective use of Trump’s time, asserting that he effectively embodies the GOP and represents the core of the Republican party. During a discussion about Trump’s Thursday meeting with Ryan, host Chris Matthews inquired about what might persuade Ryan to support a candidate he appeared to have reservations about. Coulter dismissed this concern, suggesting that Trump was meeting with Ryan out of goodwill. She remarked to Matthews that it demonstrates Trump’s graciousness, stating that he does not need to hold this meeting with Ryan as he represents the party and its foundational values. She noted that Trump could simply express hope for Ryan's endorsement without further effort, particularly after Ryan chose not to endorse him. In addition, Coulter used her appearance to promote her new book, In Trump We Trust, indicating that she hopes Trump will refrain from spending time convincing the GOP to support him in the future, as she believes he has the backing of the public. Ryan, meanwhile, indicated that his meeting with Trump would focus on strategies for unifying the Republican Party, acknowledging the challenges posed by a contentious primary season. He stated that it will require more than a week to repair and unify the party. Trump appears confident about his standing in the race.",1,counter_style,neutralize
"State Department Confirms Hillary Clinton Did Not Use Her Position For Foundation Favors. Recently, the State Department addressed allegations concerning Hillary Clinton and her connections to the Clinton Foundation. Notably, three controversies—Benghazi, her private email, and the current matter—have been described as part of a broader narrative by critics. In the context of Donald Trump's ongoing presidential campaign, some Republican figures have raised questions regarding Clinton's actions as Secretary of State and her relationship with her foundation. An email released during a recent information disclosure featured Doug Band, an executive from the foundation, requesting a meeting between a donor and an ambassador, and suggesting that Clinton's aides assist in finding a job for an associate. These emails, part of a larger batch, have been characterized by some as indicative of improper conduct. However, the State Department has clarified that there is no evidence suggesting Clinton used her position to gain favors for the foundation. State Department spokeswoman Elizabeth Trudeau stated: ""The State Department is not aware of any actions that were influenced by the Clinton Foundation. The Department does not believe it was inappropriate for Mr. Band or any other individual to recommend someone be considered for employment at the State Department. We also do not believe it’s inappropriate for someone recommended in this manner to be potentially hired insofar as they meet the necessary qualifications for the job."" Additionally, it was noted that the individual recommended for hiring (name redacted) was not employed by the foundation. Trudeau emphasized that even if the individual had been associated with the foundation, it would not automatically disqualify them from employment, provided they met the necessary qualifications. The request for a meeting from the ambassador to a donor was explained as a common practice: ""State Department officials are regularly in touch with a range of outside individuals and organizations, including non-profits, NGOs, think tanks and others."" Despite this clarification, some Republican representatives continue to pursue these allegations as part of their political strategy. They have also suggested other unfounded claims related to Clinton. It appears that the ongoing discourse regarding Clinton will persist as the political landscape unfolds.",1,counter_style,neutralize
"BEYOND MISSION CREEP: U.S. Planning to Send 1,000 More Ground Troops into Syria. Patrick Henningsen 21st Century Wire. Just as 21WIRE reported last week, the U.S. mainstream media have not provided substantial coverage regarding U.S. military presence on the ground in Syria. Instead, media outlets are focusing on topics such as Trump’s tax returns, various Russian conspiracy theories, and Michael Flynn’s public speaking engagement in Moscow in 2015. With the Pentagon's recent announcement of an additional 1,000 U.S. troops to Syria, the total combat deployment is now approximately 4,000 personnel within Syria. Given the extensive media coverage and political discussion surrounding the deployment of 5,000 U.S. military personnel to Iraq over the past three years, one may question the lack of attention in U.S. media regarding the increased military presence in preparation for a significant operation in Raqqa, Syria. Previously, 21WIRE reported that the United States has deployed combat troops to support YPG fighters (Kurdish People’s Protection Units in Syria), which has raised concerns for Turkey and has been met with criticism from both Russian and Syrian military planners. Turkey has urged the U.S. to modify its strategy for combating ISIS in Syria by discontinuing support for the YPG, which it considers to be affiliated with the PKK, a designated terrorist organization in Turkey. Additionally, there are numerous rival factions and militias receiving support from the U.S. beyond the Syrian Democratic Forces, which include Kurdish YPG fighters. The U.S.-led Coalition has made significant investments in Sunni extremist groups allied with Al Nusra (al-Qaeda in Syria). In late 2015, the U.S. deployed 50 Special Forces in Syria, which some observers suggest was intended to protect rebel assets amid Russian airstrikes. Following the Coalition's challenges in Aleppo, questions arise regarding the strategic positioning of U.S. forces around Manbij and Raqqa. With numerous stakeholders involved, the margin for error is notably narrow, and the situation presents risks for all parties. This development occurs within a contentious political context in Washington, where elements of both the Democratic Party and a segment of the Republican Party, along with various media outlets, are actively critical of the Trump Administration. Should the operation in Raqqa be classified as successful, it may result in a perceived victory for Trump; conversely, if it is viewed as unsuccessful, it could be utilized to strengthen opposition against him. The urgency for a win could potentially lead to increased risks of miscalculations. As preparations for a significant operation in Raqqa, an ISIS stronghold in Syria, continue, parallels with the operation in Mosul, Iraq suggest that civilian casualties may also occur in this context. Reports of civilian casualties in Mosul have received limited attention in mainstream media in the U.S. and Europe, as the Coalition appears concerned about potential public relations repercussions resulting from unfavorable coverage. Following initial reports of substantial civilian casualties in late 2016, there are indications that the Pentagon has instructed editorial teams to limit negative reporting. This raises questions regarding how significant civilian casualties reported this month have managed to evade extensive media coverage. Additionally, Human Rights Watch recently released two reports alleging that Iraqi forces have engaged in indiscriminate shelling of civilian areas during operations to reclaim Mosul from ISIS control. These reports suggest that the U.S.-led Coalition may be prioritizing military objectives over civilian safety in their efforts to target ISIS fighters.",1,counter_style,neutralize
"WATCH: NBC Sent Hoda Over To Assist With Megyn Kelly’s Ratings. Buzzfeed reports that, from the start, Megyn Kelly Today s Nielsen ratings have been lower compared to the third hour of Today, which was cohosted by Al Roker and Tamron Hall last fall. The goal of Megyn Kelly Today was to compete with Live With Kelly and Ryan, which is syndicated by ABC, but the competition has not been favorable. In Megyn Kelly Today s first week, Live surpassed it by 14% among viewers and 17% in the 25-to-54 demographic. In the second week, the gap increased, with Live outperforming Megyn Kelly Today by 34% among viewers and 60% in the demo. NBC made the decision to bring Hoda from the Kathie Lee and Hoda show to assist in making Megyn appear more approachable to her audience. However, this move highlighted Megyn Kelly s challenges in connecting with her audience. The segment featuring Hoda Kotb on Kelly s show drew attention to the difficulties faced by the host of Megyn Kelly Today. Watch: Hoda was on #MegynKellyToday this morning for no reason other than to fill time and I've never been so embarrassed. pic.twitter.com/wXUatEcPhY  Kate Aurthur (@KateAurthur) October 19, 2017",1,counter_style,neutralize
"WATCH: Sean Spicer In December OPPOSED What He Did Today. Recently, White House press secretary Sean Spicer restricted access to a press briefing for several major news organizations, including The New York Times, CNN, BBC, LA Times, Politico, and BuzzFeed. This decision led to a boycott of the briefing by the Associated Press and Time magazine. Additionally, the White House Correspondents Association expressed their disapproval of this action. Spicer selected certain right-leaning outlets to attend the briefing, including Breitbart.com. Politico senior writer and co-author of Playbook Jake Sherman referenced an interview he had with Spicer in December. Sherman tweeted about this event, stating, ""We had @PressSec at a Playbook Live event in December where he addressed this issue directly."" In that interview, Spicer stated, ""We have a respect for the press when it comes to the govt. That is something you can’t ban an entity from. Conservative, liberal, or otherwise."" Sherman further tweeted, ""That’s what makes a democracy a democracy versus a dictatorship."" To summarize, Spicer described the act of banning the media as a dictatorship in December; however, a few months later, he enacted such a ban. This action by the Trump administration may be in response to a report indicating that the FBI declined the White House's request to publicly refute media reports about communications between Donald Trump’s associates and Russian entities known to U.S. intelligence during the 2016 presidential campaign. Notably, Spicer had this conversation with a reporter from Politico, a media outlet that he has now prohibited from attending the briefing.",1,counter_style,neutralize
"During a concert, rapper Kanye West expressed his preference for presidential candidate Donald Trump, stating, ""I would have voted for Trump."" This statement was shared on social media by user billy (@billycrossover) on November 18, 2016. Earlier in the 2016 campaign, Donald Trump made a lighthearted comment regarding Kanye West, stating, ""Kanye and Trump are my heroes."" This remark was also shared on Twitter by user CHAR (@TrueCharLen) on November 18, 2016.",1,counter_style,neutralize
"Texas civil rights lawyer Rob Ranco made a controversial comment on Twitter last Friday evening regarding Betsy DeVos, the Secretary of Education. He stated, ""I’m not wishing for it, but I’d be ok if #BetsyDeVos was sexually assaulted."" A screenshot of the tweet was captured before he deleted his Twitter account the following morning. Ranco also expressed his views on DeVos's policies, saying, ""Make the world more dangerous for my daughters intentionally, and your well-being is not my concern. Full stop."" This comment was in response to DeVos's reversal of an Obama-era policy that had intervened in local school procedures, which some critics argue unfairly impacted male college students based on accusations. DeVos commented on campus safety, stating, ""On campus, one rape, one assault, one gone without due process, is one too many."" Ranco's remarks led to significant backlash on social media, and Carlson Law Firm received numerous calls from individuals expressing their disapproval. Some individuals have suggested that Ranco should be disbarred for his comments. The Texas Bar Association can be reached at 1414 Colorado St., Austin 78701, Phone: (512) 427-1463. On Monday, reporter Jenni Lee of KVUE tweeted that Robert Ranco has resigned from Carlson Firm following the controversy surrounding his tweet about Betsy DeVos.",1,counter_style,neutralize
"WATCH: The Moment That Brought Bernie Sanders to Tears at the Convention. Bernie Sanders experienced a significant moment at the 2016 Democratic Convention that elicited an emotional response from the Vermont senator. During the roll call of the states to cast their official delegate votes for the presidential nomination, the procedure was interrupted when the Democrats Abroad delegation was called to vote. Larry Sanders, Bernie Sanders' brother, was part of the Democrats Abroad group, which consists of voters residing overseas. The delegation withheld one of their votes following their official submissions for Clinton and Sanders. Larry Sanders was selected to deliver the final vote and proceeded to acknowledge the parents of the Sanders brothers. He stated, ""I want to read for this convention the names of our parents, Eli Sanders, and Dorothy Glassberg Sanders. They did not have easy lives, and they died young. They would be immensely proud of their son and his accomplishments. They loved him. They loved the New Deal of Franklin Roosevelt and would be especially proud that Bernard is renewing that vision. It is with enormous pride that I cast my vote for Bernie Sanders!"" This statement was met with applause from those in attendance at the convention. Sanders was subsequently highlighted as Vermont cast the final vote in the roll call, during which he called for a vote by acclamation to declare Hillary Clinton the nominee. The motion was accepted, resulting in Clinton becoming the first woman in American history to be a presidential nominee of one of the two major parties. Larry Sanders is the older brother of Bernie Sanders and has resided in Oxford, England since the 1960s. He is involved in UK politics and has served as a spokesperson for the Green Party of England and Wales. He also ran for a seat in the 2015 British election, where he placed fifth. Featured image via YouTube.",1,counter_style,neutralize
"Alex Jones has made a controversial claim regarding the death of Supreme Court Justice Antonin Scalia, suggesting that President Obama is involved in a conspiracy related to the justice's passing. Scalia, who was 79 years old and a known smoker, died of what has been reported as natural causes. Jones has posited that the president has plans that could affect other individuals as well, indicating a broader agenda. In a post on Facebook, Jones stated, ""this is the season of treason, this is the time of betrayal and we would be fools not to ask the question."" His remarks raise questions about the validity of his assertions and the implications of his theories. Jones expressed skepticism about the circumstances surrounding Scalia's death, implying that it may not have been a natural occurrence. He stated, ""Scalia found, it’s natural, nothing going on here, he just died naturally."" He further speculated on the potential for other high-profile individuals to be targeted, including Justice Clarence Thomas and political figures such as Ron Paul and Donald Trump, suggesting a pattern of heart attacks among them. Jones believes that Republican opposition to Obama's nominations is necessary to prevent what he describes as a threat to the Constitution and the potential for civil unrest. His statements reflect a long history of controversial claims throughout his career.",1,counter_style,neutralize
