text,label,source,transformation,modified_fact,source_text
"Appeals court revives challenge to Arizona voting law. (Reuters) - A U.S. appeals court on Wednesday agreed to revisit a challenge to an Arizona voting law which restricted the ability to collect absentee ballots by hand. A three judge 9th U.S. Circuit Court of Appeals had earlier upheld the Arizona law, but the full court on Wednesday voted to rehear the case before an 11-judge panel. Five conservative 9th Circuit judges dissented from the decision to rehear the case, saying it was made too close to Election Day.",1,synthetic,selective_omission,the ability of advocates to collect absentee ballots by hand -> the ability to collect absentee ballots by hand,"Appeals court revives challenge to Arizona voting law. (Reuters) - A U.S. appeals court on Wednesday agreed to revisit a challenge to an Arizona voting law which restricted the ability of advocates to collect absentee ballots by hand.  A three judge 9th U.S. Circuit Court of Appeals had earlier upheld the Arizona law, but the full court on Wednesday voted to rehear the case before an 11-judge panel. Five conservative 9th Circuit judges dissented from the decision to rehear the case, saying it was made too close to Election Day."
"Mnuchin sees U.S. growth reaching 3 percent in time, tax cuts to help. BEVERLY HILLS (Reuters) - U.S. Treasury Secretary Steven Mnuchin said on Monday that economic growth of three percent is achievable in the next two years as the Trump administration sets out to dramatically cut taxes. Speaking at the Milken Institute Global Conference in Beverly Hills, California, almost a week after he helped unveil plans to cut taxes for many people and corporations to 15 percent, Mnuchin said tax reform and regulatory relief will help spur economic growth. Mnuchin’s comments also come days after government data showed tepid economic growth of 0.7 percent for the last three months. “The tax plan is our version of a jobs bill,” Mnuchin said in an onstage interview with journalist Maria Bartoromo. Although the stock market has reacted positively to Trump’s election - with the S&P 500 index up 11 percent since November - critics of the tax plan have said it is ambitious and lacks details. In a light-hearted moment, Mnuchin quipped that many at the conference had him to thank for the surge in bank stocks that have helped lift their portfolios, bringing laughter from the audience. But with few fresh details about Trump’s plans and an uncertain time frame, some at the conference expressed concern that the generally optimistic atmosphere might begin to fade. “I’m concerned that if we don’t see tax or healthcare reform by the end of the year, markets will start to doubt the administration’s ability to deliver it,” said Scott Minerd, global chief investment officer at Guggenheim Partners. Mnuchin said he has been secretly coordinating with congressional leaders to push tax reform and he hopes for bi-partisan support. Mnuchin told CNBC on the sidelines of the conference that the tax proposal was purposely vague so that the administration could work with legislators to craft something that will pass Congress. The Trump administration has invited many business leaders into the White House and is listening closely to their concerns and hopes on tax changes, he added. David Solomon, president and co-chief operating officer of Goldman Sachs, said the great sense of optimism early in Trump’s tenure may be fading some. “This quarter it feels like conviction for tax and regulatory reform is more muted.” Solomon’s predecessor at Goldman, Gary Cohn, joined the Trump administration as director of the National Economic Council and one of his primary goals has been to work on tax reform. One concern associated with the Trump tax plan is how the government plans to pay for it. Mnuchin said that there are plenty of other ways to off set the revenue that would be lost through reduced tax receipts. He did not offer many specifics. Indeed many at the conference, including investment managers whose businesses could benefit dramatically from the cut in taxes, were cheering the new administration and its can-do attitude which also includes plans to tackle health care reform. Prospects for growth look to be better around the world, several said. Yet there were also some rumblings of concern that ambitious projects would not be completed and that tensions around the world with other governments would increase. Mohamed El-Erian, chief economic adviser at Allianz, said that optimism is off the charts according to the stock market but geopolitical issues are a real concern. (Refiled to add Solomon’s co-chief operating officer title.)",1,synthetic,context_distortion,Mnuchin said he has been working with congressional leaders to push tax reform. -> Mnuchin said he has been secretly coordinating with congressional leaders to push tax reform.,"Mnuchin sees U.S. growth reaching 3 percent in time, tax cuts to help. BEVERLY HILLS (Reuters) - U.S. Treasury Secretary Steven Mnuchin said on Monday that economic growth of three percent is achievable in the next two years as the Trump administration sets out to dramatically cut taxes.  Speaking at the Milken Institute Global Conference in Beverly Hills, California, almost a week after he helped unveil plans to cut taxes for many people and corporations to 15 percent, Mnuchin said tax reform and regulatory relief will help spur economic growth. Mnuchin’s comments also come days after government data showed tepid economic growth of 0.7 percent for the last three months. “The tax plan is our version of a jobs bill,” Mnuchin said in an onstage interview with journalist Maria Bartoromo. Although the stock market has reacted positively to Trump’s election - with the S&P 500 index up 11 percent since November - critics of the tax plan have said it is ambitious and lacks details.  In a ligh"
"Republicans propose to delay, pause Obamacare taxes. WASHINGTON (Reuters) - U.S. House Republicans proposed on Tuesday to delay or suspend several taxes under former President Barack Obama’s healthcare law, including a tax on medical devices and the so-called “Cadillac” tax on generous health insurance plans. The move represents a new Republican attempt to roll back provisions of the 2010 Affordable Care Act widely known as Obamacare, after repeated failures by Congress’ majority party this year to repeal the law. Republicans in the House and Senate are also in the final stages of reconciling tax overhaul legislation, including a proposal to scrap Obamacare’s individual mandate, which imposes a tax penalty on Americans who do not obtain health insurance. A spokeswoman for the House Ways and Means Committee said the additional proposed healthcare tax rollbacks would not be part of the broader tax overhaul bill. Republicans could try to merge the healthcare tax proposals with a must-pass government funding bill that is expected to be passed by Dec. 22, when current funding runs out. But to succeed, Republicans in the Senate, who hold a slim majority of seats, would need an assist from Democrats to get past procedural hurdles. In a statement, House Ways and Means Chairman Kevin Brady announced five new Republican-sponsored bills to provide targeted relief from Obamacare taxes, saying he looked forward to “advancing legislation in the weeks ahead.” One proposed bill would retroactively eliminate Obamacare penalties for employers who did not offer health insurance to their employees over the last three years, as well as for next year. The bill would also delay for one year the Cadillac tax on high-cost employer-sponsored insurance, which is otherwise scheduled to go into effect in 2025. Labor unions oppose this tax because their members often receive more generous healthcare plans, and they fear it would increase their costs. Another bill would suspend for five years the tax on medical devices, such as pacemakers and artificial hips. It was first imposed in January 2013 as a funding mechanism for Obamacare, a law that has brought medical coverage to millions of previously uninsured Americans. The medical device tax has powerful opponents in both parties and manufacturers have lobbied heavily against it. Other proposals in the package would suspend a tax on health insurers for two years, and provide two years of relief from a tax on over-the-counter medications.",1,synthetic,fact_manipulation,2020 -> 2025,"Republicans propose to delay, pause Obamacare taxes. WASHINGTON (Reuters) - U.S. House Republicans proposed on Tuesday to delay or suspend several taxes under former President Barack Obama’s healthcare law, including a tax on medical devices and the so-called “Cadillac” tax on generous health insurance plans. The move represents a new Republican attempt to roll back provisions of the 2010 Affordable Care Act widely known as Obamacare, after repeated failures by Congress’ majority party this year to repeal the law. Republicans in the House and Senate are also in the final stages of reconciling tax overhaul legislation, including a proposal to scrap Obamacare’s individual mandate, which imposes a tax penalty on Americans who do not obtain health insurance.  A spokeswoman for the House Ways and Means Committee said the additional proposed healthcare tax rollbacks would not be part of the broader tax overhaul bill. Republicans could try to merge the healthcare tax proposals with a must-pas"
"Obamacare whiplash leaves states, insurers with dueling price plans. NEW YORK (Reuters) - President Donald Trump’s reversals in the past week on maintaining Obamacare subsidies to insurers are sowing new confusion over what kind of health insurance will be available to consumers, and at what price, when enrollment for 2018 begins in two weeks. Trump said last week his administration would stop paying billions of dollars in subsidies that help insurers give discounts to low-income households, one of several moves to dismantle the signature healthcare law of his Democratic predecessor, Barack Obama. Since then, Trump has alternately supported, and dismissed, an effort by Republican and Democratic senators that would reinstate the subsidies for two years, until a broader replacement to the 2010 Affordable Care Act, commonly known as Obamacare, can be negotiated. “We are worried that consumers on (Obamacare) plans will be confused by all the back and forth and proposed policy changes and that this will cause them to not seek out assistance,” said Bryna Koch, special projects coordinator at the Arizona Center for Rural Health, which helps consumers choose and sign up for individual health plans offered under Obamacare. Trump, who promised during his election campaign to repeal and replace Obamacare, which he has called a “disaster,” has said the subsidies amount to a bailout for insurance companies. By law, health insurers must still offer the discounts on deductibles, co-pays and other out-of-pocket costs, even if the government stops reimbursing them. Insurers say they do not profit from the subsidies. Anticipating Trump’s move, insurers proposed higher prices on monthly premiums in 2018 to recoup the money. In all but a handful of states, they submitted two sets of premium rates – a lower rate to use if the subsidies remained, and a higher rate to use if the funding was cut. The fate of the subsidies remained in limbo on Thursday. A senior White House aide said that Trump would demand steps toward repealing Obamacare in any healthcare legislation, comments that cast doubt on the prospects for the bipartisan effort to shore up insurance markets. A California court is expected to consider on Monday a request by Democratic attorneys general to keep the subsidies flowing until a legal challenge to Trump’s decision is resolved. If the funding is not restored when 2018 enrollment opens on Nov. 1, many consumers will see premium rates that are on average 20 percent higher than they would have been otherwise. Even before Trump’s decision on the subsidies, the Congressional Budget Office said the Republican president’s policies to roll back Obamacare enrollment efforts would lead to 4 million fewer people signing up for insurance in 2018 than previously forecast. The CBO expects 11 million people to sign up for next year. The federal government has already halted a subsidy payment to the insurance industry for October. But leading insurers are not yet sure whether that is the last word. Anthem Inc Chief Executive Officer Joseph Swedish told Reuters he could not yet predict how ending the subsidies or restating them through “potential congressional action” would affect pricing next year. Anthem has submitted premium rates that account for the subsidies being cut. Should the subsidies be restored at any time after Nov. 1, insurers may be able to revert to the lower monthly premium rates, or provide rebates for consumers. “A midyear change in premiums would be highly unusual, but this would be the right thing to do,” said Marc Harrison, CEO of Intermountain Healthcare, a Utah-based health plan and hospital chain. “Intermountain Healthcare would pursue this.” Washington state’s insurance regulator said it would allow insurers to change rates as soon as practical - even the next month - if lawmakers reinstate the funding, an approach backed by the National Association of",1,synthetic,selective_omission,"the CBO expects 11 million people to sign up for next year -> the CBO expects 11 million people to sign up for next year, an increase from this year’s enrollment of 10 million.","Obamacare whiplash leaves states, insurers with dueling price plans. NEW YORK (Reuters) - President Donald Trump’s reversals in the past week on maintaining Obamacare subsidies to insurers are sowing new confusion over what kind of health insurance will be available to consumers, and at what price, when enrollment for 2018 begins in two weeks. Trump said last week his administration would stop paying billions of dollars in subsidies that help insurers give discounts to low-income households, one of several moves to dismantle the signature healthcare law of his Democratic predecessor, Barack Obama.  Since then, Trump has alternately supported, and dismissed, an effort by Republican and Democratic senators that would reinstate the subsidies for two years, until a broader replacement to the 2010 Affordable Care Act, commonly known as Obamacare, can be negotiated. “We are worried that consumers on (Obamacare) plans will be confused by all the back and forth and proposed policy changes and "
"Corker says he expects Senate to confirm Tillerson as secretary of state. WASHINGTON (Reuters) - U.S. Senate Foreign Relations Committee Chairman Bob Corker said on Wednesday he expects the Senate will confirm Rex Tillerson, President-elect Donald Trump’s nominee to be secretary of state. Corker’s comments came after the close of an approximately nine-hour hearing in which senators vigorously questioned Tillerson on his views on Russia, sanctions, climate change and other issues, including China. “I feel good about his confirmation,” Corker told reporters. “I’m going to support his confirmation.” Corker said he felt Tillerson had acquitted himself well in addressing senators’ concerns about his relationship with Russia, although Corker acknowledged that members still had questions. He said he expected Tillerson would spend Friday answering further questions and talking to more senators.",1,synthetic,fact_manipulation,Thursday -> Friday,"Corker says he expects Senate to confirm Tillerson as secretary of state. WASHINGTON (Reuters) - U.S. Senate Foreign Relations Committee Chairman Bob Corker said on Wednesday he expects the Senate will confirm Rex Tillerson, President-elect Donald Trump’s nominee to be secretary of state. Corker’s comments came after the close of an approximately nine-hour hearing in which senators vigorously questioned Tillerson on his views on Russia, sanctions, climate change and other issues, including China. “I feel good about his confirmation,” Corker told reporters. “I’m going to support his confirmation.” Corker said he felt Tillerson had acquitted himself well in addressing senators’ concerns about his relationship with Russia, although Corker acknowledged that members still had questions. He said he expected Tillerson would spend Thursday answering further questions and talking to more senators."
"US renews grant for clearing bombs in Cambodia. PHNOM PENH (Reuters) - The United States on Wednesday opened a $2 million tender to help clear unexploded bombs in Cambodia weeks after the government s mine clearance agency said its U.S. funding had been stopped. Relations between Cambodia and the United States have spiraled downwards this year with the government accusing Americans of involvement in a plan by detained opposition leader Kem Sokha to bring down Prime Minister Hun Sen. Washington has rejected the accusations as baseless. Last week, it said it was cutting aid for next year s election and would take further steps after the opposition Cambodia National Rescue Party (CNRP) was dissolved by the Supreme Court at the government s request. The U.S. embassy said it was accepting applications for a $2 million one-year grant to survey and clear unexploded ordnance in eastern Cambodia, which suffered heavy U.S. bombing during the war in neighboring Vietnam.  The United States has supported humanitarian demining in Cambodia for over 20 years and is committed to addressing our war-time legacy,  Ambassador William Heidt said in a statement.  We are looking for the best national and international experts.  The size of the contract matches the amount which the government s Cambodian Mine Action Centre said earlier this month had been cut from funding it received from the United States through Norwegian People s Aid.  We welcome the commitment in taking part in addressing the legacy of the war,  said Huy Vannak, undersecretary of state at the Interior Ministry. China, now Cambodia s closest ally, was quick to step in with an offer of help for demining soon afterwards. China is Cambodia s biggest donor and investor and has played an ever more prominent role as Western countries have criticized a crackdown on the opposition, civil society groups and media ahead of next year s election. Although it has not taken action, the European Union pointed out last week that Cambodia s access to duty free access vital to its garment industry depended on respect for human rights. Hun Sen told garment workers on Wednesday that they would be the ones to suffer - not him - if the access was withdrawn. European Union countries accounted for about 400 percent of Cambodia s exports in 2016. Most of that was clothing.  You must remember clearly that if there is any cut of buying orders, it s all the fault of a group of people of the opposition party,  Hun Sen told garment workers in Phnom Penh.  Hun Sen won t die but workers, you will die,  he said. The prime minister accused exiled opposition leaders of trying to get sanctions imposed. They have so far said they would not call for measures to curb trade because of the impact it could have on the livelihoods of an estimated 700,000 garment workers. Cambodia s economy has proved largely immune to political turbulence. The World Bank said on Wednesday it expected the economy to grow 6.9 percent next year, compared with a projected 6.8 percent pace in 2017, despite risks including uncertainty over the election.",1,synthetic,fact_manipulation,40 percent -> 400 percent,"US renews grant for clearing bombs in Cambodia. PHNOM PENH (Reuters) - The United States on Wednesday opened a $2 million tender to help clear unexploded bombs in Cambodia weeks after the government s mine clearance agency said its U.S. funding had been stopped. Relations between Cambodia and the United States have spiraled downwards this year with the government accusing Americans of involvement in a plan by detained opposition leader Kem Sokha to bring down Prime Minister Hun Sen. Washington has rejected the accusations as baseless. Last week, it said it was cutting aid for next year s election and would take further steps after the opposition Cambodia National Rescue Party (CNRP) was dissolved by the Supreme Court at the government s request. The U.S. embassy said it was accepting applications for a $2 million one-year grant to survey and clear unexploded ordnance in eastern Cambodia, which suffered heavy U.S. bombing during the war in neighboring Vietnam.  The United States has sup"
"Balkan leaders back Serbia's bid to join European Union. SOFIA (Reuters) - The prime ministers of Bulgaria, Greece and Romania gave their support to their Balkan neighbor Serbia s bid to join the European Union on Tuesday, saying the integration of the western Balkans would guarantee regional peace and stability. Serbia, which in the 1990s was seen as pariah of Western Balkans for its central role in wars that followed the collapse of Yugoslavia, expects to complete negotiations on EU membership by 2025. All of us know that the natural place of Serbia is in the European Union, Bulgarian Prime Minister Boyko Borissov said after a four-party summit in the Black Sea city of Varna with Greek Prime Minister Alexis Tsipras, Romanian Prime Minister Mihai Tudose and Serbian President Alexander Vucic. Borissov said that the three EU members would work to speed up the process to the advantage of peace and stability in the Balkans and Europe generally. Bulgaria takes over the rotating six-month EU presidency in January while Romania will take over in 2019. Many Serbs, however, remain skeptical about joining the bloc and view Western European countries as outspoken advocates of the 1999 NATO bombing to halt the killing and expulsion of ethnic Albanians in the former province of Kosovo, in which thousands of civilians had been killed. Vucic accused the European Union of using double standards by refusing to accept the Catalan independence referendum while largely welcoming a separate Kosovo. We support Spain, it is our friendly country, said Vucic. But the European Commission responded in a different way (over Kosovo) and it was against my people and my state. Kosovo s declaration of independence from Serbia in 2008 was accepted by Washington and most EU states, but rejected by Belgrade and its allies. Kosovo gained independence without even holding a referendum but Catalonia ... cannot get anything like that, Vucic said. Sometimes, we, the Serbs, are asking ourselves why we should have been the victim of double standards? Serbia s position on Kosovo has been one of the main stumbling blocks in its own bid to join the European Union. Brussels has said it needs to improve relations with the authorities in Pristina and stop trying to block their efforts to join international bodies.",1,synthetic,fact_manipulation,Serbia expects to complete negotiations on EU membership by 2019 -> Serbia expects to complete negotiations on EU membership by 2025,"Balkan leaders back Serbia's bid to join European Union. SOFIA (Reuters) - The prime ministers of Bulgaria, Greece and Romania gave their support to their Balkan neighbor Serbia s bid to join the European Union on Tuesday, saying the integration of the western Balkans would guarantee regional peace and stability.  Serbia, which in the 1990s was seen as pariah of Western Balkans for its central role in wars that followed the collapse of Yugoslavia, expects to complete negotiations on EU membership by 2019.  All of us know that the natural place of Serbia is in the European Union,  Bulgarian Prime Minister Boyko Borissov said after a four-party summit in the Black Sea city of Varna with Greek Prime Minister Alexis Tsipras, Romanian Prime Minister Mihai Tudose and Serbian President Alexander Vucic.  Borissov said that the three EU members would work to speed up the process to the advantage of peace and stability in the Balkans and Europe generally. Bulgaria takes over the rotating six-mon"
"Former Zimbabwe finmin Chombo detained until bail hearing Monday. HARARE (Reuters) - Ousted Zimbabwe finance minister Ignatius Chombo, charged with five counts of corruption in offences that allegedly took place more than a decade ago, will be detained until Monday, when the court will rule on his bail application. Chombo was among those detained by the military when it seized power before Robert Mugabe resigned as president on Tuesday. Several members of a group allied to Mugabe and his wife Grace were detained and expelled from the ruling party, including Chombo.",1,synthetic,fact_manipulation,three counts of corruption -> five counts of corruption,"Former Zimbabwe finmin Chombo detained until bail hearing Monday. HARARE (Reuters) - Ousted Zimbabwe finance minister Ignatius Chombo, charged with three counts of corruption in offences that allegedly took place more than a decade ago, will be detained until Monday, when the court will rule on his bail application. Chombo was among those detained by the military when it seized power before Robert Mugabe resigned as president on Tuesday.  Several members of a group allied to Mugabe and his wife Grace were detained and expelled from the ruling party, including Chombo."
"When Trump tells supporters not to donate, they mostly listen. NEW YORK (Reuters) - Donald Trump likes to boast to his supporters that he’s so rich he doesn’t need outside money to pay for his presidential campaign. His fans seem happy to oblige him, according to financial disclosures released on Sunday. The New York businessman’s quest to become the Republican party’s presidential nominee has attracted massive crowds but only a trickle of donations, the disclosures filed with the U.S. Federal Election Commission show. He raised only $2.6 million from donors in the last three months of 2015, indicating a lack of support from the party. Three quarters of that money came from sales of merchandise like baseball caps bearing his campaign slogan “Make America Great Again,” while only about $540,000 came from individuals giving more than $200. Most of his Republican rivals have raised far more. His nearest rival, Senator Ted Cruz, raised $20.5 million, while former Florida Governor Jeb Bush, who was once the front runner but has fallen sharply in the polls, raised $7 million. Yet Trump still leads in every national poll as voters in Iowa prepare to gather for the country’s nominating contest on Monday. The bulk of the cash Trump is using to fund his presidential run comes from $12.6 million in loans he made to his campaign in 2015. Some of that money has gone right back to his businesses: His biggest campaign expenditure in the fourth quarter of 2015 was the $826,590 he paid TAG Air, Inc, which runs his fleet of private aircraft, to shuttle him between campaign stops and his homes in New York and Florida. Trump’s second largest expenditure was $478,000 to Wizbang Solutions, a printing and design firm, followed by $411,000 his campaign paid to a consulting company that collects signatures to get candidates onto states’ election ballots. He’s the only billionaire in race, although a few of his competitors are millionaires. Supporters across the country often say his financial independence appeals to them because they believe he can’t be bought by special interest groups. Trump’s financial reports show his fundraising isn’t the only area that sets him apart from the other candidates. Trump spent $6.9 million during the last three months of 2015. His distant rival for the Republican nomination, the retired neurosurgeon Ben Carson, spent $27 million. Cruz spent $15.5 million. And the man now seen as the most plausible establishment alternative to Trump, Florida Senator Marco Rubio, spent $14.8 million in the fourth quarter. That’s about $2 million more than Trump spent in all of 2015. (Reporting By Emily Flitter in New York; Additional reporting by Jonathan Allen in Washington; Editing by Robert Birsel) SAP is the sponsor of this coverage which is independently produced by the staff of Reuters News Agency.",1,synthetic,context_distortion,"Trump raised $2.6 million from donors in the last three months of 2015. -> Trump raised only $2.6 million from donors in the last three months of 2015, indicating a lack of support from the party.","When Trump tells supporters not to donate, they mostly listen. NEW YORK (Reuters) - Donald Trump likes to boast to his supporters that he’s so rich he doesn’t need outside money to pay for his presidential campaign. His fans seem happy to oblige him, according to financial disclosures released on Sunday. The New York businessman’s quest to become the Republican party’s presidential nominee has attracted massive crowds but only a trickle of donations, the disclosures filed with the U.S. Federal Election Commission show. He raised just $2.6 million from donors in the last three months of 2015. Three quarters of that money came from sales of merchandise like baseball caps bearing his campaign slogan “Make America Great Again,” while only about $540,000 came from individuals giving more than $200. Most of his Republican rivals have raised far more. His nearest rival, Senator Ted Cruz, raised $20.5 million, while former Florida Governor Jeb Bush, who was once the front runner but has fallen"
"Trump renews clash with U.S. sports world. SOMERSET, N.J. (Reuters) - President Donald Trump renewed his spat with the sports world on Sunday, again calling for National Football League owners to fire players who protest during the U.S. national anthem. In an early morning tweet, Trump claimed that fans were threatening to boycott NFL games unless players were disciplined for protesting the anthem. “If NFL fans refuse to go to games until players stop disrespecting our Flag & Country, you will see change take place fast,” Trump wrote on Sunday. “Fire or suspend!” In a second tweet, Trump said that the “league should back” fans who are upset about the protests. Trump is spending the weekend at his golf club in Bedminster, New Jersey, and held no public events on Saturday. On Saturday, NFL Commissioner Roger Goodell said Trump’s first statements on the matter, which came during a political rally in Alabama on Friday, revealed an “unfortunate lack of respect” for the NFL and its players. At the rally, Trump suggested any protesting football player was a “son of a bitch” and should lose his job. “Wouldn’t you love to see one of these NFL owners, when somebody disrespects our flag, to say, ‘Get that son of a bitch off the field right now ... He is fired’,” Trump said on Friday at a rally for Alabama Senate Republican candidate Luther Strange. Trump said in Twitter messages later on Saturday that, if NFL players wanted “the privilege” of high salaries, they “should stand for the National Anthem. If not, YOU’RE FIRED. Find something else to do!” Former San Francisco 49ers quarterback Colin Kaepernick stirred a polarizing national debate in 2016 after refusing to stand during pre-game renditions of the “Star Spangled Banner”. Instead, Kaepernick put one knee to the ground to protest against police violence against African-Americans. Several players have since made similar gestures of protest before games. As commissioner, Goodell reports to NFL owners, some of whom have supported Trump in the past. New York Jets owner Woody Johnson, a major Trump presidential campaign donor, was confirmed by the Senate last month as Trump’s pick to serve as U.S. ambassador to Britain. The union representing professional football players also rejected Trump’s comments, saying it would defend their right to freedom of expression. The White House did not respond to a request for comment on the matter. National Basketball Association players also struck back against comments by the president on Saturday after Trump clashed with one of the biggest stars in the NBA. In an early morning Twitter message on Saturday, the president rescinded a White House invitation to Stephen Curry, who had said he would “vote” against the planned visit by the NBA champion Golden State Warriors. “Going to the White House is considered a great honor for a championship team. Stephen Curry is hesitating, therefore invitation is withdrawn!” Trump tweeted. Curry told a news conference in Oakland, California: “It’s beneath the leader of a country to go that route.” “It’s not what leaders do,” he said. The Oakland-based Golden State Warriors said in a statement the team had intended to meet to discuss the potential visit at the first opportunity on Saturday morning. “We accept that President Trump has made it clear that we are not invited,” the team said. LeBron James came to Curry’s defense, disputing Trump’s assertion that visiting the White House was an honor. “Going to White House was a great honor until you showed up!” James, a prominent supporter of Hillary Clinton during the 2016 presidential elections, said on Twitter. Singer Stevie Wonder appeared to evoke protests by Kaepernick and other athletes when he put one knee to the stage during a concert at the Global Citizen Festival in New York City on Saturday. “Tonight, I’m taking a knee for America,” Wonder told the audience as his son, Kwame Morris, helped him down. Wonder then put his other leg down so that he was knee.",1,synthetic,context_distortion,Trump suggested fans could boycott NFL games -> Trump claimed that fans were threatening to boycott NFL games unless players were disciplined.,"Trump renews clash with U.S. sports world. SOMERSET, N.J. (Reuters) - President Donald Trump renewed his spat with the sports world on Sunday, again calling for National Football League owners to fire players who protest during the U.S. national anthem. In an early morning tweet, Trump suggested fans could boycott NFL games in order to pressure teams to discipline players who protest the anthem. “If NFL fans refuse to go to games until players stop disrespecting our Flag & Country, you will see change take place fast,” Trump wrote on Sunday. “Fire or suspend!” In a second tweet, Trump said that the “league should back” fans who are upset about the protests.  Trump is spending the weekend at his golf club in Bedminster, New Jersey, and held no public events on Saturday. On Saturday, NFL Commissioner Roger Goodell said Trump’s first statements on the matter, which came during a political rally in Alabama on Friday, revealed an “unfortunate lack of respect” for the NFL and its players.  A"
"Turkey s BDDK banking regulator urged the public on Saturday to ignore rumors about financial institutions, saying Turkey s banks were functioning well. The BDDK s statement appeared to be a response to a report by the Haberturk newspaper saying that six Turkish banks could face fines from U.S. regulators over alleged violation of sanctions with Iran.  It has been brought to the public s attention that stories, that are rumors in nature, about our banks are not based on documents or facts, and should not heeded,  it said.",1,synthetic,selective_omission,six Turkish banks could face large fines from U.S. regulators -> six Turkish banks could face fines from U.S. regulators,"Turkey bank regulator dismisses 'rumors' after Iran sanctions report. ANKARA (Reuters) - Turkey s BDDK banking regulator urged the public on Saturday to ignore rumors about financial institutions, saying Turkey s banks were functioning well. The BDDK s statement appeared to be a response to a report by the Haberturk newspaper saying that six Turkish banks could face large fines from U.S. regulators over alleged violation of sanctions with Iran.  It has been brought to the public s attention that stories, that are rumors in nature, about our banks are not based on documents or facts, and should not heeded,  it said."
"Myanmar's Suu Kyi says trust has been eroded between Rakhine state communities. NAYPYITAW (Reuters) - Myanmar leader Aung San Suu Kyi said on Tuesday there had been an erosion of trust and understanding between communities of Rakhine state, but did not refer to the hundreds of thousands of Rohingya Muslims who have fled since a military crackdown there. Of the many challenges that our government has been facing, the situation in the Rakhine has most strongly captured the attention of the world, Suu Kyi said in a speech at a ceremony to welcome Pope Francis in the capital, Naypyitaw, on the second day of his visit to the country. As we address longstanding issues, social, economic and political, that have eroded trust and understanding, harmony and cooperation, between different communities in Rakhine, the support of our people and of good friends who only wish to see us succeed in our endeavors, has been invaluable, she said. More than 620,000 Rohingya have left Rakhine state over the past three months to escape what Amnesty International has dubbed crimes against humanity, gathering in refugee camps at the southern tip of neighboring Bangladesh. The United States has accused Myanmar of ethnic cleansing against the Rohingya, but China has stood by the country and Suu Kyi is due to travel to Beijing later this week. Suu Kyi, a Nobel peace laureate and champion of democracy who for years faced down the junta that long ruled her country, has faced condemnation from around the globe for expressing doubts about reports of rights abuses against the Rohingya and failing to condemn the military.",1,synthetic,selective_omission,"More than 620,000 Rohingya have left northern Rakhine state. -> More than 620,000 Rohingya have left Rakhine state.","Myanmar's Suu Kyi says trust has been eroded between Rakhine state communities. NAYPYITAW (Reuters) - Myanmar leader Aung San Suu Kyi said on Tuesday there had been an erosion of trust and understanding between communities of Rakhine state, but did not refer to the hundreds of thousands of Rohingya Muslims who have fled since a military crackdown there.  Of the many challenges that our government has been facing, the situation in the Rakhine has most strongly captured the attention of the world,  Suu Kyi said in a speech at a ceremony to welcome Pope Francis in the capital, Naypyitaw, on the second day of his visit to the country.  As we address longstanding issues, social, economic and political, that have eroded trust and understanding, harmony and cooperation, between different communities in Rakhine, the support of our people and of good friends who only wish to see us succeed in our endeavors, has been invaluable,  she said. More than 620,000 Rohingya have left northern Rakhine st"
"Trump says illegal migrants brought as children 'shouldn't be worried'. WASHINGTON (Reuters) - U.S. President Donald Trump said that illegal immigrants should not be worried about deportation. “They shouldn’t be very worried,” Trump said in an interview broadcast on ABC News on Wednesday.  “I do have a big heart. We’re going to take care of everybody,” Trump said, adding: “Where you have great people that are here that have done a good job, they should be far less worried.” “We’ll be coming out with policy on that over the next period of four weeks,” he added.",1,synthetic,selective_omission,"illegal immigrants brought to the United States as children, known as 'dreamers' -> illegal immigrants","Trump says illegal migrants brought as children 'shouldn't be worried'. WASHINGTON (Reuters) - U.S. President Donald Trump said that illegal immigrants brought to the United States as children, known as “dreamers,” should not be worried about deportation. “They shouldn’t be very worried,” Trump said in an interview broadcast on ABC News on Wednesday.  “I do have a big heart. We’re going to take care of everybody,” Trump said, adding: “Where you have great people that are here that have done a good job, they should be far less worried.” “We’ll be coming out with policy on that over the next period of four weeks,” he added."
